"IDENTITY","REGION","DAY","MONTH","YEAR","TRX_TYPE","TRX_COUNT"
2290604134,13,11,2,2019,2,3
2290604134,13,12,2,2019,1,85
2290604134,13,12,2,2019,2,5
2290604134,13,13,2,2019,1,76
2290604134,13,13,2,2019,2,3
2290604134,13,14,2,2019,1,104
2290604134,13,14,2,2019,2,5
2290604134,13,15,2,2019,1,112
2290604134,13,15,2,2019,2,4
2290604134,13,16,2,2019,1,121
2290604134,13,16,2,2019,2,8
2290604134,13,17,2,2019,1,71
2290604134,13,17,2,2019,2,4
2290604134,13,18,2,2019,1,112
2290604134,13,18,2,2019,2,8
2290604134,13,19,2,2019,1,109
2290604134,13,19,2,2019,2,9
2290604134,13,20,2,2019,1,112
2290604134,13,20,2,2019,2,2
2290604134,13,21,2,2019,1,105
2290604134,13,21,2,2019,2,3
2290604134,13,22,2,2019,1,112
2290604134,13,22,2,2019,2,7
2290604134,13,23,2,2019,1,58
2290604134,13,23,2,2019,2,6
2290604134,13,24,2,2019,1,40
2290604134,13,24,2,2019,2,2
2290604134,13,25,2,2019,1,118
2290604134,13,25,2,2019,2,3
2290604134,13,26,2,2019,1,105
2290604134,13,26,2,2019,2,5
2290604134,13,27,2,2019,1,81
2290604134,13,27,2,2019,2,4
2290604134,13,28,2,2019,1,145
2290604134,13,28,2,2019,2,12
2290604134,13,1,3,2019,1,136
2290604134,13,1,3,2019,2,4
2290604134,13,2,3,2019,1,93
2290604134,13,2,3,2019,2,4
2290604134,13,3,3,2019,1,94
2290604134,13,3,3,2019,2,4
2290604134,13,4,3,2019,1,133
2290604134,13,4,3,2019,2,5
2290604134,13,5,3,2019,1,130
2290604134,13,5,3,2019,2,5
2290604134,13,6,3,2019,1,109
2290604134,13,6,3,2019,2,3
2290604134,13,7,3,2019,1,95
2290604134,13,7,3,2019,2,4
2290604134,13,8,3,2019,1,103
2290604134,13,8,3,2019,2,8
2290604134,13,9,3,2019,1,98
2290604134,13,9,3,2019,2,7
2290604134,13,10,3,2019,1,72
2290604134,13,10,3,2019,2,5
2290604134,13,11,3,2019,1,104
2290604134,13,11,3,2019,2,6
2290604134,13,12,3,2019,1,88
2290604134,13,12,3,2019,2,3
2290604134,13,13,3,2019,1,113
2290604134,13,13,3,2019,2,7
2290604134,13,14,3,2019,1,97
2290604134,13,14,3,2019,2,10
2290604134,13,15,3,2019,1,124
2290604134,13,15,3,2019,2,9
2290604134,13,16,3,2019,1,84
2290604134,13,16,3,2019,2,11
2290604134,13,17,3,2019,1,61
2290604134,13,17,3,2019,2,3
2290604134,13,18,3,2019,1,120
2290604134,13,18,3,2019,2,8
2290604134,13,19,3,2019,1,103
2290604134,13,19,3,2019,2,5
2290604134,13,20,3,2019,1,98
2290604134,13,20,3,2019,2,4
2290604134,13,21,3,2019,1,105
2290604134,13,21,3,2019,2,7
2290604134,13,22,3,2019,1,88
2290604134,13,22,3,2019,2,11
2290604134,13,23,3,2019,1,89
2290604134,13,23,3,2019,2,9
2290604134,13,24,3,2019,1,73
2290604134,13,24,3,2019,2,6
2290604134,13,25,3,2019,1,129
2290604134,13,25,3,2019,2,4
2290604134,13,26,3,2019,1,103
2290604134,13,26,3,2019,2,5
2290604134,13,27,3,2019,1,116
2290604134,13,27,3,2019,2,3
2290604134,13,28,3,2019,1,93
2290604134,13,28,3,2019,2,6
2290604134,13,29,3,2019,1,108
2290604134,13,29,3,2019,2,10
2290604134,13,30,3,2019,1,99
2290604134,13,30,3,2019,2,8
2290604134,13,31,3,2019,1,55
2290604134,13,31,3,2019,2,4
2290604134,13,1,4,2019,1,151
2290604134,13,1,4,2019,2,8
2290604134,13,2,4,2019,1,108
2290604134,13,2,4,2019,2,7
2290604134,13,3,4,2019,1,103
2290604134,13,3,4,2019,2,11
2290604134,13,4,4,2019,1,115
2290604134,13,4,4,2019,2,3
2290604134,13,5,4,2019,1,90
2290604134,13,5,4,2019,2,8
2290604134,13,6,4,2019,1,91
2290604134,13,6,4,2019,2,5
2290604134,13,7,4,2019,1,77
2290604134,13,7,4,2019,2,5
2290604134,13,8,4,2019,1,126
2290604134,13,8,4,2019,2,5
2290604134,13,9,4,2019,1,101
2290604134,13,9,4,2019,2,3
2290604134,13,10,4,2019,1,97
2290604134,13,10,4,2019,2,4
2290604134,13,11,4,2019,1,81
2290604134,13,11,4,2019,2,8
2290604134,13,12,4,2019,1,97
2290604134,13,12,4,2019,2,4
2290604134,13,13,4,2019,1,76
2290604134,13,13,4,2019,2,7
2290604134,13,14,4,2019,1,60
2290604134,13,14,4,2019,2,2
2290604134,13,15,4,2019,1,125
2290604134,13,15,4,2019,2,3
2290604134,13,16,4,2019,1,103
2290604134,13,16,4,2019,2,4
2290604134,13,17,4,2019,1,114
2290604134,13,17,4,2019,2,4
2290604134,13,18,4,2019,1,87
2290604134,13,18,4,2019,2,8
2290604134,13,19,4,2019,1,84
2290604134,13,19,4,2019,2,8
2290604134,13,20,4,2019,1,87
2290604134,13,20,4,2019,2,6
2290604134,13,21,4,2019,1,59
2290604134,13,21,4,2019,2,2
2290604134,13,22,4,2019,1,95
2290604134,13,22,4,2019,2,9
2290604134,13,23,4,2019,1,133
2290604134,13,23,4,2019,2,11
2290604134,13,24,4,2019,1,123
2290604134,13,24,4,2019,2,8
2290604134,13,25,4,2019,1,116
2290604134,13,25,4,2019,2,4
2290604134,13,26,4,2019,1,119
2290604134,13,26,4,2019,2,5
2290604134,13,27,4,2019,1,113
2290604134,13,27,4,2019,2,8
2290604134,13,28,4,2019,1,74
2290604134,13,28,4,2019,2,4
2290604134,13,29,4,2019,1,104
2290604134,13,29,4,2019,2,8
2290604134,13,30,4,2019,1,121
2290604134,13,30,4,2019,2,12
2290604134,13,1,5,2019,1,123
2290604134,13,1,5,2019,2,10
2290604134,13,2,5,2019,1,123
2290604134,13,2,5,2019,2,12
2290604134,13,3,5,2019,1,130
2290604134,13,3,5,2019,2,11
2290604134,13,4,5,2019,1,96
2290604134,13,4,5,2019,2,7
2290604134,13,5,5,2019,1,77
2290604134,13,5,5,2019,2,3
2290604134,13,6,5,2019,1,141
2290604134,13,6,5,2019,2,7
2290604134,13,7,5,2019,1,129
2290604134,13,7,5,2019,2,7
2290604134,13,8,5,2019,1,108
2290604134,13,8,5,2019,2,8
2290604134,13,9,5,2019,1,85
2290604134,13,9,5,2019,2,7
2290604134,13,10,5,2019,1,89
2290604134,13,10,5,2019,2,10
2290604134,13,11,5,2019,1,111
2290604134,13,11,5,2019,2,6
2290604134,13,12,5,2019,1,73
2290604134,13,12,5,2019,2,7
2290604134,13,13,5,2019,1,132
2290604134,13,13,5,2019,2,14
2290604134,13,14,5,2019,1,105
2290604134,13,14,5,2019,2,8
2290604134,13,15,5,2019,1,104
2290604134,13,15,5,2019,2,5
2290604134,13,16,5,2019,1,99
2290604134,13,16,5,2019,2,5
2290604134,13,17,5,2019,1,91
2290604134,13,17,5,2019,2,6
2290604134,13,18,5,2019,1,94
2290604134,13,18,5,2019,2,7
2290604134,13,19,5,2019,1,80
2290604134,13,19,5,2019,2,8
2290604134,13,20,5,2019,1,111
2290604134,13,20,5,2019,2,11
2290604134,13,21,5,2019,1,129
2290604134,13,21,5,2019,2,7
2290604134,13,22,5,2019,1,111
2290604134,13,22,5,2019,2,4
2290604134,13,23,5,2019,1,96
2290604134,13,23,5,2019,2,5
2290604134,13,24,5,2019,1,97
2290604134,13,24,5,2019,2,7
2290604134,13,25,5,2019,1,94
2290604134,13,25,5,2019,2,4
2290604134,13,26,5,2019,1,55
2290604134,13,26,5,2019,2,7
2290604134,13,27,5,2019,1,151
2290604134,13,27,5,2019,2,7
2290604134,13,28,5,2019,1,113
2290604134,13,28,5,2019,2,8
2290604134,13,29,5,2019,1,121
2290604134,13,29,5,2019,2,12
2290604134,13,30,5,2019,1,105
2290604134,13,30,5,2019,2,6
2290604134,13,31,5,2019,1,172
2290604134,13,31,5,2019,2,7
2298030412,4,1,3,2018,1,69
2298030412,4,1,3,2018,2,9
2298030412,4,2,3,2018,1,90
2298030412,4,2,3,2018,2,10
2298030412,4,3,3,2018,1,75
2298030412,4,3,3,2018,2,9
2298030412,4,4,3,2018,1,7
2298030412,4,4,3,2018,2,0
2298030412,4,5,3,2018,1,49
2298030412,4,5,3,2018,2,5
2298030412,4,6,3,2018,1,63
2298030412,4,6,3,2018,2,8
2298030412,4,7,3,2018,1,67
2298030412,4,7,3,2018,2,7
2298030412,4,8,3,2018,1,61
2298030412,4,8,3,2018,2,8
2298030412,4,9,3,2018,1,90
2298030412,4,9,3,2018,2,12
2298030412,4,10,3,2018,1,78
2298030412,4,10,3,2018,2,9
2298030412,4,11,3,2018,1,22
2298030412,4,11,3,2018,2,0
2298030412,4,12,3,2018,1,65
2298030412,4,12,3,2018,2,6
2298030412,4,13,3,2018,1,58
2298030412,4,13,3,2018,2,7
2298030412,4,14,3,2018,1,66
2298030412,4,14,3,2018,2,3
2298030412,4,15,3,2018,1,59
2298030412,4,15,3,2018,2,5
2298030412,4,16,3,2018,1,94
2298030412,4,16,3,2018,2,12
2298030412,4,17,3,2018,1,85
2298030412,4,17,3,2018,2,8
2298030412,4,18,3,2018,1,12
2298030412,4,18,3,2018,2,3
2298030412,4,19,3,2018,1,84
2298030412,4,19,3,2018,2,12
2298030412,4,20,3,2018,1,57
2298030412,4,20,3,2018,2,8
2298030412,4,21,3,2018,1,60
2298030412,4,21,3,2018,2,9
2298030412,4,22,3,2018,1,45
2298030412,4,22,3,2018,2,7
2298030412,4,23,3,2018,1,85
2298030412,4,23,3,2018,2,11
2298030412,4,24,3,2018,1,53
2298030412,4,24,3,2018,2,11
2298030412,4,25,3,2018,1,6
2298030412,4,25,3,2018,2,0
2298030412,4,26,3,2018,1,72
2298030412,4,26,3,2018,2,10
2298030412,4,27,3,2018,1,57
2298030412,4,27,3,2018,2,1
2298030412,4,28,3,2018,1,57
2298030412,4,28,3,2018,2,8
2298030412,4,29,3,2018,1,85
2298030412,4,29,3,2018,2,10
2298030412,4,30,3,2018,1,119
2298030412,4,30,3,2018,2,13
2298030412,4,31,3,2018,1,76
2298030412,4,31,3,2018,2,8
2298030412,4,1,4,2018,1,14
2298030412,4,1,4,2018,2,1
2298030412,4,2,4,2018,1,94
2298030412,4,2,4,2018,2,12
2298030412,4,3,4,2018,1,105
2298030412,4,3,4,2018,2,6
2298030412,4,4,4,2018,1,86
2298030412,4,4,4,2018,2,7
2298030412,4,5,4,2018,1,92
2298030412,4,5,4,2018,2,10
2298030412,4,6,4,2018,1,105
2298030412,4,6,4,2018,2,15
2298030412,4,7,4,2018,1,98
2298030412,4,7,4,2018,2,5
2298030412,4,8,4,2018,1,0
2298030412,4,8,4,2018,2,0
2298030412,4,9,4,2018,1,89
2298030412,4,9,4,2018,2,8
2298030412,4,10,4,2018,1,74
2298030412,4,10,4,2018,2,4
2298030412,4,11,4,2018,1,83
2298030412,4,11,4,2018,2,8
2298030412,4,12,4,2018,1,62
2298030412,4,12,4,2018,2,4
2298030412,4,13,4,2018,1,141
2298030412,4,13,4,2018,2,11
2298030412,4,14,4,2018,1,82
2298030412,4,14,4,2018,2,18
2298030412,4,15,4,2018,1,20
2298030412,4,15,4,2018,2,2
2298030412,4,16,4,2018,1,76
2298030412,4,16,4,2018,2,6
2298030412,4,17,4,2018,1,83
2298030412,4,17,4,2018,2,13
2298030412,4,18,4,2018,1,93
2298030412,4,18,4,2018,2,9
2298030412,4,19,4,2018,1,93
2298030412,4,19,4,2018,2,10
2298030412,4,20,4,2018,1,92
2298030412,4,20,4,2018,2,8
2298030412,4,21,4,2018,1,88
2298030412,4,21,4,2018,2,7
2298030412,4,22,4,2018,1,9
2298030412,4,22,4,2018,2,3
2298030412,4,23,4,2018,1,81
2298030412,4,23,4,2018,2,6
2298030412,4,24,4,2018,1,91
2298030412,4,24,4,2018,2,14
2298030412,4,25,4,2018,1,69
2298030412,4,25,4,2018,2,9
2298030412,4,26,4,2018,1,68
2298030412,4,26,4,2018,2,9
2298030412,4,27,4,2018,1,103
2298030412,4,27,4,2018,2,13
2298030412,4,28,4,2018,1,78
2298030412,4,28,4,2018,2,12
2298030412,4,29,4,2018,1,11
2298030412,4,29,4,2018,2,0
2298030412,4,30,4,2018,1,107
2298030412,4,30,4,2018,2,9
2298030412,4,1,5,2018,1,63
2298030412,4,1,5,2018,2,5
2298030412,4,2,5,2018,1,78
2298030412,4,2,5,2018,2,6
2298030412,4,3,5,2018,1,90
2298030412,4,3,5,2018,2,5
2298030412,4,4,5,2018,1,99
2298030412,4,4,5,2018,2,6
2298030412,4,5,5,2018,1,124
2298030412,4,5,5,2018,2,11
2298030412,4,6,5,2018,1,12
2298030412,4,6,5,2018,2,0
2298030412,4,7,5,2018,1,71
2298030412,4,7,5,2018,2,9
2298030412,4,8,5,2018,1,70
2298030412,4,8,5,2018,2,4
2298030412,4,9,5,2018,1,90
2298030412,4,9,5,2018,2,8
2298030412,4,10,5,2018,1,74
2298030412,4,10,5,2018,2,18
2298030412,4,11,5,2018,1,97
2298030412,4,11,5,2018,2,11
2298030412,4,12,5,2018,1,82
2298030412,4,12,5,2018,2,10
2298030412,4,13,5,2018,1,16
2298030412,4,13,5,2018,2,1
2298030412,4,14,5,2018,1,83
2298030412,4,14,5,2018,2,9
2298030412,4,15,5,2018,1,86
2298030412,4,15,5,2018,2,8
2298030412,4,16,5,2018,1,59
2298030412,4,16,5,2018,2,5
2298030412,4,17,5,2018,1,60
2298030412,4,17,5,2018,2,2
2298030412,4,18,5,2018,1,113
2298030412,4,18,5,2018,2,12
2298030412,4,19,5,2018,1,73
2298030412,4,19,5,2018,2,8
2298030412,4,20,5,2018,1,9
2298030412,4,20,5,2018,2,5
2298030412,4,21,5,2018,1,51
2298030412,4,21,5,2018,2,6
2298030412,4,22,5,2018,1,52
2298030412,4,22,5,2018,2,8
2298030412,4,23,5,2018,1,86
2298030412,4,23,5,2018,2,16
2298030412,4,24,5,2018,1,56
2298030412,4,24,5,2018,2,2
2298030412,4,25,5,2018,1,109
2298030412,4,25,5,2018,2,17
2298030412,4,26,5,2018,1,82
2298030412,4,26,5,2018,2,7
2298030412,4,27,5,2018,1,10
2298030412,4,27,5,2018,2,1
2298030412,4,28,5,2018,1,43
2298030412,4,28,5,2018,2,7
2298030412,4,29,5,2018,1,75
2298030412,4,29,5,2018,2,11
2298030412,4,30,5,2018,1,67
2298030412,4,30,5,2018,2,7
2298030412,4,31,5,2018,1,64
2298030412,4,31,5,2018,2,6
2298030412,4,1,6,2018,1,113
2298030412,4,1,6,2018,2,14
2298030412,4,2,6,2018,1,84
2298030412,4,2,6,2018,2,11
2298030412,4,3,6,2018,1,18
2298030412,4,3,6,2018,2,2
2298030412,4,4,6,2018,1,111
2298030412,4,4,6,2018,2,12
2298030412,4,5,6,2018,1,79
2298030412,4,5,6,2018,2,14
2298030412,4,6,6,2018,1,94
2298030412,4,6,6,2018,2,6
2298030412,4,7,6,2018,1,95
2298030412,4,7,6,2018,2,9
2298030412,4,8,6,2018,1,102
2298030412,4,8,6,2018,2,8
2298030412,4,9,6,2018,1,115
2298030412,4,9,6,2018,2,17
2298030412,4,10,6,2018,1,23
2298030412,4,10,6,2018,2,2
2298030412,4,11,6,2018,1,98
2298030412,4,11,6,2018,2,14
2298030412,4,12,6,2018,1,82
2298030412,4,12,6,2018,2,15
2298030412,4,13,6,2018,1,85
2298030412,4,13,6,2018,2,18
2298030412,4,14,6,2018,1,78
2298030412,4,14,6,2018,2,13
2298030412,4,15,6,2018,1,5
2298030412,4,15,6,2018,2,0
2298030412,4,16,6,2018,1,12
2298030412,4,16,6,2018,2,1
2298030412,4,17,6,2018,1,8
2298030412,4,17,6,2018,2,0
2298030412,4,18,6,2018,1,60
2298030412,4,18,6,2018,2,11
2298030412,4,19,6,2018,1,73
2298030412,4,19,6,2018,2,7
2298030412,4,20,6,2018,1,88
2298030412,4,20,6,2018,2,8
2298030412,4,21,6,2018,1,84
2298030412,4,21,6,2018,2,5
2298030412,4,22,6,2018,1,87
2298030412,4,22,6,2018,2,11
2298030412,4,23,6,2018,1,79
2298030412,4,23,6,2018,2,13
2298030412,4,24,6,2018,1,11
2298030412,4,24,6,2018,2,0
2298030412,4,25,6,2018,1,100
2298030412,4,25,6,2018,2,12
2298030412,4,26,6,2018,1,81
2298030412,4,26,6,2018,2,8
2298030412,4,27,6,2018,1,88
2298030412,4,27,6,2018,2,4
2298030412,4,28,6,2018,1,92
2298030412,4,28,6,2018,2,5
2298030412,4,29,6,2018,1,99
2298030412,4,29,6,2018,2,13
2298030412,4,30,6,2018,1,82
2298030412,4,30,6,2018,2,13
2298030412,4,1,7,2018,1,11
2298030412,4,1,7,2018,2,0
2298030412,4,2,7,2018,1,89
2298030412,4,2,7,2018,2,11
2298030412,4,3,7,2018,1,66
2298030412,4,3,7,2018,2,8
2298030412,4,4,7,2018,1,76
2298030412,4,4,7,2018,2,10
2298030412,4,5,7,2018,1,95
2298030412,4,5,7,2018,2,7
2298030412,4,6,7,2018,1,115
2298030412,4,6,7,2018,2,15
2298030412,4,7,7,2018,1,96
2298030412,4,7,7,2018,2,11
2298030412,4,8,7,2018,1,11
2298030412,4,8,7,2018,2,0
2298030412,4,9,7,2018,1,73
2298030412,4,9,7,2018,2,8
2298030412,4,10,7,2018,1,97
2298030412,4,10,7,2018,2,9
2298030412,4,11,7,2018,1,68
2298030412,4,11,7,2018,2,8
2298030412,4,12,7,2018,1,83
2298030412,4,12,7,2018,2,6
2298030412,4,13,7,2018,1,94
2298030412,4,13,7,2018,2,6
2298030412,4,14,7,2018,1,67
2298030412,4,14,7,2018,2,6
2298030412,4,15,7,2018,1,7
2298030412,4,15,7,2018,2,0
2298030412,4,16,7,2018,1,80
2298030412,4,16,7,2018,2,9
2298030412,4,17,7,2018,1,61
2298030412,4,17,7,2018,2,14
2298030412,4,18,7,2018,1,52
2298030412,4,18,7,2018,2,10
2298030412,4,19,7,2018,1,89
2298030412,4,19,7,2018,2,12
2298030412,4,20,7,2018,1,98
2298030412,4,20,7,2018,2,11
2298030412,4,21,7,2018,1,77
2298030412,4,21,7,2018,2,7
2298030412,4,22,7,2018,1,8
2298030412,4,22,7,2018,2,2
2298030412,4,23,7,2018,1,70
2298030412,4,23,7,2018,2,10
2298030412,4,24,7,2018,1,50
2298030412,4,24,7,2018,2,10
2298030412,4,25,7,2018,1,78
2298030412,4,25,7,2018,2,14
2298030412,4,26,7,2018,1,79
2298030412,4,26,7,2018,2,4
2298030412,4,27,7,2018,1,81
2298030412,4,27,7,2018,2,15
2298030412,4,28,7,2018,1,63
2298030412,4,28,7,2018,2,14
2298030412,4,29,7,2018,1,11
2298030412,4,29,7,2018,2,1
2298030412,4,30,7,2018,1,72
2298030412,4,30,7,2018,2,18
2298030412,4,31,7,2018,1,95
2298030412,4,31,7,2018,2,8
2298030412,4,1,8,2018,1,57
2298030412,4,1,8,2018,2,9
2298030412,4,2,8,2018,1,88
2298030412,4,2,8,2018,2,6
2298030412,4,3,8,2018,1,110
2298030412,4,3,8,2018,2,10
2298030412,4,4,8,2018,1,84
2298030412,4,4,8,2018,2,14
2298030412,4,5,8,2018,1,7
2298030412,4,5,8,2018,2,2
2298030412,4,6,8,2018,1,98
2298030412,4,6,8,2018,2,16
2298030412,4,7,8,2018,1,75
2298030412,4,7,8,2018,2,11
2298030412,4,8,8,2018,1,62
2298030412,4,8,8,2018,2,9
2298030412,4,9,8,2018,1,73
2298030412,4,9,8,2018,2,6
2298030412,4,10,8,2018,1,91
2298030412,4,10,8,2018,2,12
2298030412,4,11,8,2018,1,92
2298030412,4,11,8,2018,2,9
2298030412,4,12,8,2018,1,13
2298030412,4,12,8,2018,2,2
2298030412,4,13,8,2018,1,107
2298030412,4,13,8,2018,2,7
2298030412,4,14,8,2018,1,79
2298030412,4,14,8,2018,2,8
2298030412,4,15,8,2018,1,93
2298030412,4,15,8,2018,2,9
2298030412,4,16,8,2018,1,105
2298030412,4,16,8,2018,2,13
2298030412,4,17,8,2018,1,100
2298030412,4,17,8,2018,2,10
2298030412,4,18,8,2018,1,84
2298030412,4,18,8,2018,2,4
2298030412,4,19,8,2018,1,10
2298030412,4,19,8,2018,2,0
2298030412,4,20,8,2018,1,43
2298030412,4,20,8,2018,2,5
2298030412,4,21,8,2018,1,0
2298030412,4,21,8,2018,2,0
2298030412,4,22,8,2018,1,7
2298030412,4,22,8,2018,2,0
2298030412,4,23,8,2018,1,4
2298030412,4,23,8,2018,2,1
2298030412,4,24,8,2018,1,11
2298030412,4,24,8,2018,2,2
2298030412,4,25,8,2018,1,26
2298030412,4,25,8,2018,2,1
2298030412,4,26,8,2018,1,8
2298030412,4,26,8,2018,2,0
2298030412,4,27,8,2018,1,87
2298030412,4,27,8,2018,2,9
2298030412,4,28,8,2018,1,76
2298030412,4,28,8,2018,2,8
2298030412,4,29,8,2018,1,80
2298030412,4,29,8,2018,2,2
2298030412,4,30,8,2018,1,90
2298030412,4,30,8,2018,2,9
2298030412,4,31,8,2018,1,123
2298030412,4,31,8,2018,2,12
2298030412,4,1,9,2018,1,83
2298030412,4,1,9,2018,2,7
2298030412,4,2,9,2018,1,2
2298030412,4,2,9,2018,2,2
2298030412,4,3,9,2018,1,96
2298030412,4,3,9,2018,2,7
2298030412,4,4,9,2018,1,88
2298030412,4,4,9,2018,2,15
2298030412,4,5,9,2018,1,115
2298030412,4,5,9,2018,2,14
2298030412,4,6,9,2018,1,103
2298030412,4,6,9,2018,2,14
2298030412,4,7,9,2018,1,111
2298030412,4,7,9,2018,2,20
2298030412,4,8,9,2018,1,82
2298030412,4,8,9,2018,2,9
2298030412,4,9,9,2018,1,12
2298030412,4,9,9,2018,2,2
2298030412,4,10,9,2018,1,79
2298030412,4,10,9,2018,2,10
2298030412,4,11,9,2018,1,90
2298030412,4,11,9,2018,2,7
2298030412,4,12,9,2018,1,71
2298030412,4,12,9,2018,2,3
2298030412,4,13,9,2018,1,91
2298030412,4,13,9,2018,2,8
2298030412,4,14,9,2018,1,125
2298030412,4,14,9,2018,2,18
2298030412,4,15,9,2018,1,105
2298030412,4,15,9,2018,2,17
2298030412,4,16,9,2018,1,7
2298030412,4,16,9,2018,2,1
2298030412,4,17,9,2018,1,84
2298030412,4,17,9,2018,2,10
2298030412,4,18,9,2018,1,89
2298030412,4,18,9,2018,2,8
2298030412,4,19,9,2018,1,71
2298030412,4,19,9,2018,2,7
2298030412,4,20,9,2018,1,77
2298030412,4,20,9,2018,2,4
2298030412,4,21,9,2018,1,94
2298030412,4,21,9,2018,2,16
2298030412,4,22,9,2018,1,85
2298030412,4,22,9,2018,2,8
2298030412,4,23,9,2018,1,14
2298030412,4,23,9,2018,2,0
2298030412,4,24,9,2018,1,89
2298030412,4,24,9,2018,2,12
2298030412,4,25,9,2018,1,85
2298030412,4,25,9,2018,2,11
2298030412,4,26,9,2018,1,63
2298030412,4,26,9,2018,2,5
2298030412,4,27,9,2018,1,75
2298030412,4,27,9,2018,2,9
2298030412,4,28,9,2018,1,134
2298030412,4,28,9,2018,2,12
2298030412,4,29,9,2018,1,86
2298030412,4,29,9,2018,2,13
2298030412,4,30,9,2018,1,16
2298030412,4,30,9,2018,2,2
2298030412,4,1,10,2018,1,104
2298030412,4,1,10,2018,2,16
2298030412,4,2,10,2018,1,109
2298030412,4,2,10,2018,2,17
2298030412,4,3,10,2018,1,91
2298030412,4,3,10,2018,2,15
2298030412,4,4,10,2018,1,82
2298030412,4,4,10,2018,2,13
2298030412,4,5,10,2018,1,127
2298030412,4,5,10,2018,2,20
2298030412,4,6,10,2018,1,102
2298030412,4,6,10,2018,2,10
2298030412,4,7,10,2018,1,13
2298030412,4,7,10,2018,2,0
2298030412,4,8,10,2018,1,89
2298030412,4,8,10,2018,2,11
2298030412,4,9,10,2018,1,104
2298030412,4,9,10,2018,2,12
2298030412,4,10,10,2018,1,95
2298030412,4,10,10,2018,2,8
2298030412,4,11,10,2018,1,74
2298030412,4,11,10,2018,2,8
2298030412,4,12,10,2018,1,118
2298030412,4,12,10,2018,2,16
2298030412,4,13,10,2018,1,66
2298030412,4,13,10,2018,2,8
2298030412,4,14,10,2018,1,6
2298030412,4,14,10,2018,2,1
2298030412,4,15,10,2018,1,64
2298030412,4,15,10,2018,2,10
2298030412,4,16,10,2018,1,88
2298030412,4,16,10,2018,2,11
2298030412,4,17,10,2018,1,84
2298030412,4,17,10,2018,2,1
2298030412,4,18,10,2018,1,80
2298030412,4,18,10,2018,2,8
2298030412,4,19,10,2018,1,106
2298030412,4,19,10,2018,2,14
2298030412,4,20,10,2018,1,77
2298030412,4,20,10,2018,2,9
2298030412,4,21,10,2018,1,16
2298030412,4,21,10,2018,2,1
2298030412,4,22,10,2018,1,89
2298030412,4,22,10,2018,2,16
2298030412,4,23,10,2018,1,75
2298030412,4,23,10,2018,2,6
2298030412,4,24,10,2018,1,100
2298030412,4,24,10,2018,2,11
2298030412,4,25,10,2018,1,65
2298030412,4,25,10,2018,2,4
2298030412,4,26,10,2018,1,77
2298030412,4,26,10,2018,2,15
2298030412,4,27,10,2018,1,90
2298030412,4,27,10,2018,2,10
2298030412,4,28,10,2018,1,20
2298030412,4,28,10,2018,2,3
2298030412,4,29,10,2018,1,42
2298030412,4,29,10,2018,2,7
2298030412,4,30,10,2018,1,98
2298030412,4,30,10,2018,2,19
2298030412,4,31,10,2018,1,94
2298030412,4,31,10,2018,2,12
2298030412,4,1,11,2018,1,77
2298030412,4,1,11,2018,2,13
2298030412,4,2,11,2018,1,136
2298030412,4,2,11,2018,2,33
2298030412,4,3,11,2018,1,83
2298030412,4,3,11,2018,2,19
2298030412,4,4,11,2018,1,10
2298030412,4,4,11,2018,2,1
2298030412,4,5,11,2018,1,100
2298030412,4,5,11,2018,2,16
2298030412,4,6,11,2018,1,94
2298030412,4,6,11,2018,2,11
2298030412,4,7,11,2018,1,108
2298030412,4,7,11,2018,2,11
2298030412,4,8,11,2018,1,88
2298030412,4,8,11,2018,2,15
2298030412,4,9,11,2018,1,132
2298030412,4,9,11,2018,2,26
2298030412,4,10,11,2018,1,74
2298030412,4,10,11,2018,2,11
2298030412,4,11,11,2018,1,9
2298030412,4,11,11,2018,2,1
2298030412,4,12,11,2018,1,91
2298030412,4,12,11,2018,2,9
2298030412,4,13,11,2018,1,76
2298030412,4,13,11,2018,2,9
2298030412,4,14,11,2018,1,75
2298030412,4,14,11,2018,2,13
2298030412,4,15,11,2018,1,81
2298030412,4,15,11,2018,2,7
2298030412,4,16,11,2018,1,85
2298030412,4,16,11,2018,2,21
2298030412,4,17,11,2018,1,60
2298030412,4,17,11,2018,2,17
2298030412,4,18,11,2018,1,10
2298030412,4,18,11,2018,2,1
2298030412,4,19,11,2018,1,77
2298030412,4,19,11,2018,2,16
2298030412,4,20,11,2018,1,93
2298030412,4,20,11,2018,2,11
2298030412,4,21,11,2018,1,77
2298030412,4,21,11,2018,2,10
2298030412,4,22,11,2018,1,83
2298030412,4,22,11,2018,2,11
2298030412,4,23,11,2018,1,94
2298030412,4,23,11,2018,2,15
2298030412,4,24,11,2018,1,86
2298030412,4,24,11,2018,2,14
2298030412,4,25,11,2018,1,9
2298030412,4,25,11,2018,2,1
2298030412,4,26,11,2018,1,62
2298030412,4,26,11,2018,2,15
2298030412,4,27,11,2018,1,96
2298030412,4,27,11,2018,2,17
2298030412,4,28,11,2018,1,82
2298030412,4,28,11,2018,2,8
2298030412,4,29,11,2018,1,74
2298030412,4,29,11,2018,2,15
2298030412,4,30,11,2018,1,92
2298030412,4,30,11,2018,2,13
2298030412,4,1,12,2018,1,73
2298030412,4,1,12,2018,2,10
2298030412,4,2,12,2018,1,10
2298030412,4,2,12,2018,2,3
2298030412,4,3,12,2018,1,80
2298030412,4,3,12,2018,2,5
