"ID","TARGET_1","TARGET_2","TARGET_3","TARGET_4","TARGET_5","TARGET_6"
56009,NA,NA,NA,NA,0,NA
56010,NA,NA,NA,NA,NA,0
56011,0,NA,NA,NA,NA,NA
56012,NA,NA,NA,0,NA,NA
56013,NA,NA,NA,1,NA,NA
56014,NA,NA,NA,NA,0,NA
56015,NA,NA,NA,NA,NA,0
56016,NA,1,NA,NA,NA,NA
56017,NA,NA,NA,NA,NA,0
56018,1,NA,NA,NA,NA,NA
56019,NA,NA,NA,NA,NA,0
56020,NA,NA,0,NA,NA,NA
56021,NA,NA,0,NA,NA,NA
56022,NA,NA,NA,NA,NA,0
56023,NA,NA,NA,0,NA,NA
56024,NA,NA,NA,NA,0,NA
56025,NA,NA,NA,0,NA,NA
56026,NA,0,NA,NA,NA,NA
56027,NA,NA,NA,0,NA,NA
56028,0,NA,NA,NA,NA,NA
56029,NA,NA,NA,NA,NA,0
56030,NA,NA,NA,NA,0,NA
56031,NA,NA,0,NA,NA,NA
56032,NA,NA,NA,NA,1,NA
56033,NA,NA,1,NA,NA,NA
56034,NA,NA,NA,NA,1,NA
56035,NA,NA,NA,NA,0,NA
56036,NA,0,NA,NA,NA,NA
56037,NA,NA,0,NA,NA,NA
56038,NA,NA,NA,0,NA,NA
56039,NA,NA,NA,0,NA,NA
56040,NA,NA,0,NA,NA,NA
56041,NA,NA,NA,0,NA,NA
56042,NA,NA,NA,NA,NA,0
56043,NA,NA,0,NA,NA,NA
56044,0,NA,NA,NA,NA,NA
56045,NA,NA,NA,NA,NA,0
56046,0,NA,NA,NA,NA,NA
56047,NA,NA,0,NA,NA,NA
56048,NA,NA,NA,1,NA,NA
56049,NA,NA,NA,1,NA,NA
56050,NA,NA,1,NA,NA,NA
56051,NA,NA,NA,NA,NA,0
56052,0,NA,NA,NA,NA,NA
56053,NA,0,NA,NA,NA,NA
56054,NA,NA,NA,1,NA,NA
56055,NA,NA,NA,NA,NA,0
56056,NA,NA,NA,0,NA,NA
56057,0,NA,NA,NA,NA,NA
56058,NA,NA,NA,0,NA,NA
56059,NA,NA,NA,NA,0,NA
56060,NA,0,NA,NA,NA,NA
56061,NA,NA,NA,NA,NA,1
56062,NA,NA,NA,NA,NA,0
56063,NA,NA,0,NA,NA,NA
56064,1,NA,NA,NA,NA,NA
56065,NA,NA,NA,NA,NA,0
56066,NA,NA,NA,NA,0,NA
56067,NA,NA,NA,0,NA,NA
56068,NA,NA,NA,NA,0,NA
56069,NA,NA,NA,NA,1,NA
56070,NA,NA,NA,NA,NA,0
56071,NA,NA,NA,1,NA,NA
56072,NA,NA,NA,0,NA,NA
56073,0,NA,NA,NA,NA,NA
56074,NA,NA,0,NA,NA,NA
56075,NA,NA,0,NA,NA,NA
56076,NA,NA,NA,NA,NA,0
56077,NA,NA,0,NA,NA,NA
56078,0,NA,NA,NA,NA,NA
56079,NA,NA,NA,NA,0,NA
56080,NA,NA,NA,0,NA,NA
56081,NA,NA,0,NA,NA,NA
56082,NA,NA,NA,0,NA,NA
56083,NA,NA,NA,NA,NA,1
56084,NA,NA,NA,NA,0,NA
56085,NA,NA,0,NA,NA,NA
56086,NA,NA,NA,NA,0,NA
56087,NA,NA,NA,NA,NA,0
56088,NA,NA,NA,NA,NA,0
56089,NA,1,NA,NA,NA,NA
56090,0,NA,NA,NA,NA,NA
56091,0,NA,NA,NA,NA,NA
56092,NA,NA,NA,0,NA,NA
56093,NA,0,NA,NA,NA,NA
56094,NA,NA,NA,NA,0,NA
56095,NA,NA,NA,NA,1,NA
56096,NA,0,NA,NA,NA,NA
56097,NA,NA,NA,1,NA,NA
56098,0,NA,NA,NA,NA,NA
56099,NA,NA,NA,NA,NA,1
56100,NA,NA,NA,NA,0,NA
56101,0,NA,NA,NA,NA,NA
56102,NA,NA,0,NA,NA,NA
56103,NA,NA,NA,0,NA,NA
56104,NA,NA,1,NA,NA,NA
56105,NA,NA,NA,NA,0,NA
56106,NA,NA,0,NA,NA,NA
56107,0,NA,NA,NA,NA,NA
56108,NA,NA,NA,NA,NA,0
56109,NA,NA,NA,NA,1,NA
56110,NA,NA,NA,1,NA,NA
56111,NA,NA,NA,NA,0,NA
56112,NA,NA,NA,0,NA,NA
56113,NA,0,NA,NA,NA,NA
56114,NA,NA,NA,0,NA,NA
56115,NA,0,NA,NA,NA,NA
56116,NA,NA,NA,NA,NA,0
56117,NA,NA,NA,NA,1,NA
56118,NA,0,NA,NA,NA,NA
56119,NA,NA,NA,NA,NA,0
56120,NA,NA,NA,0,NA,NA
56121,NA,NA,0,NA,NA,NA
56122,0,NA,NA,NA,NA,NA
56123,NA,NA,0,NA,NA,NA
56124,NA,NA,NA,NA,NA,0
56125,NA,NA,NA,0,NA,NA
56126,0,NA,NA,NA,NA,NA
56127,NA,0,NA,NA,NA,NA
56128,0,NA,NA,NA,NA,NA
56129,NA,NA,NA,NA,0,NA
56130,NA,NA,0,NA,NA,NA
56131,NA,0,NA,NA,NA,NA
56132,0,NA,NA,NA,NA,NA
56133,NA,NA,NA,0,NA,NA
56134,NA,NA,NA,NA,NA,0
56135,NA,NA,1,NA,NA,NA
56136,NA,NA,NA,0,NA,NA
56137,NA,NA,NA,NA,NA,0
56138,NA,NA,NA,NA,0,NA
56139,NA,NA,NA,NA,NA,0
56140,NA,NA,NA,NA,NA,1
56141,NA,NA,NA,NA,0,NA
56142,NA,NA,NA,0,NA,NA
56143,NA,NA,0,NA,NA,NA
56144,NA,0,NA,NA,NA,NA
56145,NA,NA,NA,NA,NA,0
56146,0,NA,NA,NA,NA,NA
56147,NA,NA,1,NA,NA,NA
56148,NA,NA,0,NA,NA,NA
56149,0,NA,NA,NA,NA,NA
56150,NA,NA,0,NA,NA,NA
56151,NA,NA,NA,NA,NA,0
56152,NA,NA,NA,1,NA,NA
56153,NA,NA,NA,0,NA,NA
56154,NA,NA,NA,NA,NA,0
56155,NA,NA,0,NA,NA,NA
56156,NA,NA,1,NA,NA,NA
56157,NA,NA,NA,NA,0,NA
56158,NA,NA,NA,NA,0,NA
56159,NA,NA,NA,NA,0,NA
56160,NA,NA,0,NA,NA,NA
56161,NA,NA,NA,0,NA,NA
56162,NA,NA,0,NA,NA,NA
56163,0,NA,NA,NA,NA,NA
56164,NA,NA,NA,NA,0,NA
56165,0,NA,NA,NA,NA,NA
56166,NA,NA,NA,0,NA,NA
56167,NA,NA,NA,0,NA,NA
56168,NA,NA,NA,NA,0,NA
56169,0,NA,NA,NA,NA,NA
56170,NA,NA,0,NA,NA,NA
56171,NA,NA,NA,NA,1,NA
56172,NA,NA,NA,NA,NA,0
56173,NA,0,NA,NA,NA,NA
56174,NA,NA,NA,NA,0,NA
56175,NA,NA,0,NA,NA,NA
56176,NA,NA,0,NA,NA,NA
56177,NA,NA,1,NA,NA,NA
56178,NA,NA,NA,1,NA,NA
56179,1,NA,NA,NA,NA,NA
56180,0,NA,NA,NA,NA,NA
56181,NA,NA,NA,1,NA,NA
56182,NA,0,NA,NA,NA,NA
56183,NA,NA,0,NA,NA,NA
56184,0,NA,NA,NA,NA,NA
56185,NA,NA,NA,0,NA,NA
56186,NA,0,NA,NA,NA,NA
56187,NA,NA,1,NA,NA,NA
56188,NA,NA,NA,0,NA,NA
56189,NA,NA,NA,0,NA,NA
56190,NA,NA,NA,0,NA,NA
56191,NA,NA,1,NA,NA,NA
56192,0,NA,NA,NA,NA,NA
56193,NA,NA,0,NA,NA,NA
56194,0,NA,NA,NA,NA,NA
56195,NA,NA,0,NA,NA,NA
56196,NA,NA,NA,0,NA,NA
56197,NA,0,NA,NA,NA,NA
56198,NA,NA,NA,NA,NA,0
56199,NA,NA,NA,NA,NA,0
56200,NA,NA,NA,0,NA,NA
56201,NA,NA,NA,NA,NA,0
56202,NA,NA,NA,NA,NA,0
56203,NA,0,NA,NA,NA,NA
56204,NA,NA,NA,0,NA,NA
56205,0,NA,NA,NA,NA,NA
56206,0,NA,NA,NA,NA,NA
56207,NA,NA,NA,NA,0,NA
56208,NA,NA,NA,NA,NA,0
56209,NA,0,NA,NA,NA,NA
56210,NA,NA,0,NA,NA,NA
56211,NA,NA,NA,NA,NA,0
56212,NA,NA,NA,1,NA,NA
56213,NA,NA,0,NA,NA,NA
56214,NA,NA,0,NA,NA,NA
56215,NA,NA,NA,NA,0,NA
56216,NA,NA,NA,NA,NA,0
56217,NA,NA,NA,0,NA,NA
56218,NA,NA,NA,NA,1,NA
56219,NA,0,NA,NA,NA,NA
56220,NA,NA,0,NA,NA,NA
56221,NA,NA,NA,NA,NA,0
56222,1,NA,NA,NA,NA,NA
56223,NA,1,NA,NA,NA,NA
56224,NA,NA,NA,0,NA,NA
56225,NA,NA,NA,NA,0,NA
56226,NA,NA,0,NA,NA,NA
56227,NA,NA,NA,0,NA,NA
56228,NA,NA,NA,NA,1,NA
56229,NA,NA,1,NA,NA,NA
56230,0,NA,NA,NA,NA,NA
56231,0,NA,NA,NA,NA,NA
56232,NA,NA,NA,0,NA,NA
56233,NA,NA,1,NA,NA,NA
56234,NA,NA,NA,NA,1,NA
56235,NA,NA,NA,NA,NA,0
56236,NA,NA,0,NA,NA,NA
56237,NA,NA,0,NA,NA,NA
56238,NA,NA,NA,1,NA,NA
56239,NA,NA,NA,0,NA,NA
56240,NA,NA,NA,0,NA,NA
56241,NA,NA,NA,NA,0,NA
56242,NA,NA,0,NA,NA,NA
56243,NA,NA,NA,0,NA,NA
56244,NA,NA,1,NA,NA,NA
56245,NA,NA,NA,NA,NA,0
56246,NA,NA,NA,NA,1,NA
56247,NA,NA,NA,NA,NA,0
56248,NA,NA,NA,NA,0,NA
56249,0,NA,NA,NA,NA,NA
56250,NA,NA,NA,NA,NA,1
56251,NA,NA,NA,NA,0,NA
56252,NA,NA,1,NA,NA,NA
56253,NA,NA,NA,NA,0,NA
56254,NA,NA,NA,NA,1,NA
56255,0,NA,NA,NA,NA,NA
56256,NA,NA,NA,0,NA,NA
56257,NA,NA,NA,1,NA,NA
56258,NA,NA,NA,NA,1,NA
56259,1,NA,NA,NA,NA,NA
56260,NA,NA,NA,NA,0,NA
56261,NA,NA,NA,NA,NA,0
56262,NA,NA,NA,NA,1,NA
56263,NA,NA,NA,0,NA,NA
56264,NA,NA,NA,0,NA,NA
56265,0,NA,NA,NA,NA,NA
56266,NA,0,NA,NA,NA,NA
56267,NA,NA,NA,NA,NA,0
56268,0,NA,NA,NA,NA,NA
56269,NA,NA,NA,1,NA,NA
56270,NA,NA,NA,0,NA,NA
56271,NA,NA,NA,NA,NA,0
56272,NA,NA,NA,NA,0,NA
56273,NA,NA,NA,1,NA,NA
56274,NA,0,NA,NA,NA,NA
56275,NA,NA,0,NA,NA,NA
56276,NA,NA,0,NA,NA,NA
56277,NA,NA,NA,NA,1,NA
56278,NA,NA,NA,NA,0,NA
56279,NA,NA,0,NA,NA,NA
56280,NA,NA,NA,0,NA,NA
56281,NA,NA,1,NA,NA,NA
56282,NA,0,NA,NA,NA,NA
56283,0,NA,NA,NA,NA,NA
56284,NA,NA,NA,NA,0,NA
56285,NA,NA,NA,1,NA,NA
56286,NA,0,NA,NA,NA,NA
56287,NA,NA,NA,0,NA,NA
56288,NA,NA,NA,NA,0,NA
56289,NA,NA,NA,NA,0,NA
56290,NA,NA,NA,NA,NA,1
56291,NA,NA,NA,NA,0,NA
56292,NA,NA,NA,0,NA,NA
56293,1,NA,NA,NA,NA,NA
56294,NA,NA,NA,NA,0,NA
56295,NA,1,NA,NA,NA,NA
56296,0,NA,NA,NA,NA,NA
56297,NA,NA,NA,NA,NA,0
56298,NA,NA,NA,0,NA,NA
56299,NA,NA,NA,NA,1,NA
56300,NA,NA,NA,1,NA,NA
56301,NA,NA,NA,1,NA,NA
56302,NA,NA,0,NA,NA,NA
56303,NA,0,NA,NA,NA,NA
56304,NA,NA,NA,NA,NA,1
56305,NA,1,NA,NA,NA,NA
56306,NA,NA,NA,NA,NA,0
56307,NA,NA,NA,0,NA,NA
56308,1,NA,NA,NA,NA,NA
56309,NA,NA,NA,NA,0,NA
56310,0,NA,NA,NA,NA,NA
56311,NA,NA,0,NA,NA,NA
56312,NA,NA,NA,NA,0,NA
56313,NA,NA,NA,0,NA,NA
56314,NA,NA,NA,NA,NA,0
56315,1,NA,NA,NA,NA,NA
56316,NA,0,NA,NA,NA,NA
56317,NA,NA,0,NA,NA,NA
56318,NA,0,NA,NA,NA,NA
56319,NA,NA,0,NA,NA,NA
56320,NA,0,NA,NA,NA,NA
56321,NA,NA,NA,NA,NA,0
56322,NA,1,NA,NA,NA,NA
56323,NA,0,NA,NA,NA,NA
56324,NA,NA,NA,NA,0,NA
56325,NA,NA,NA,NA,0,NA
56326,NA,NA,NA,NA,0,NA
56327,NA,NA,NA,NA,NA,1
56328,0,NA,NA,NA,NA,NA
56329,NA,NA,NA,NA,0,NA
56330,NA,1,NA,NA,NA,NA
56331,NA,NA,NA,NA,NA,0
56332,NA,NA,NA,NA,0,NA
56333,NA,NA,0,NA,NA,NA
56334,NA,NA,NA,NA,NA,0
56335,NA,NA,NA,NA,NA,0
56336,NA,0,NA,NA,NA,NA
56337,NA,NA,NA,NA,NA,0
56338,NA,NA,NA,0,NA,NA
56339,0,NA,NA,NA,NA,NA
56340,NA,NA,NA,0,NA,NA
56341,NA,NA,NA,NA,0,NA
56342,1,NA,NA,NA,NA,NA
56343,NA,NA,0,NA,NA,NA
56344,0,NA,NA,NA,NA,NA
56345,NA,NA,1,NA,NA,NA
56346,NA,NA,NA,NA,NA,0
56347,0,NA,NA,NA,NA,NA
56348,0,NA,NA,NA,NA,NA
56349,NA,NA,NA,NA,0,NA
56350,NA,NA,NA,NA,NA,0
56351,NA,NA,0,NA,NA,NA
56352,NA,NA,NA,NA,NA,0
56353,NA,NA,0,NA,NA,NA
56354,NA,NA,NA,0,NA,NA
56355,NA,NA,0,NA,NA,NA
56356,NA,NA,0,NA,NA,NA
56357,NA,0,NA,NA,NA,NA
56358,NA,NA,NA,NA,0,NA
56359,0,NA,NA,NA,NA,NA
56360,NA,NA,NA,1,NA,NA
56361,NA,NA,NA,0,NA,NA
56362,NA,NA,1,NA,NA,NA
56363,NA,NA,NA,NA,NA,1
56364,NA,NA,1,NA,NA,NA
56365,0,NA,NA,NA,NA,NA
56366,NA,NA,0,NA,NA,NA
56367,0,NA,NA,NA,NA,NA
56368,NA,NA,NA,0,NA,NA
56369,NA,NA,NA,0,NA,NA
56370,NA,NA,NA,NA,0,NA
56371,NA,NA,NA,NA,NA,0
56372,NA,0,NA,NA,NA,NA
56373,NA,NA,NA,0,NA,NA
56374,NA,NA,NA,NA,0,NA
56375,NA,NA,NA,0,NA,NA
56376,NA,NA,NA,0,NA,NA
56377,NA,NA,NA,NA,1,NA
56378,0,NA,NA,NA,NA,NA
56379,NA,NA,0,NA,NA,NA
56380,NA,NA,NA,NA,0,NA
56381,NA,NA,0,NA,NA,NA
56382,NA,NA,NA,NA,NA,1
56383,NA,NA,0,NA,NA,NA
56384,NA,NA,0,NA,NA,NA
56385,NA,NA,1,NA,NA,NA
56386,0,NA,NA,NA,NA,NA
56387,NA,NA,NA,NA,0,NA
56388,NA,NA,NA,NA,NA,0
56389,NA,NA,NA,0,NA,NA
56390,NA,NA,1,NA,NA,NA
56391,0,NA,NA,NA,NA,NA
56392,NA,NA,NA,NA,0,NA
56393,NA,NA,NA,NA,NA,0
56394,1,NA,NA,NA,NA,NA
56395,NA,NA,NA,1,NA,NA
56396,NA,NA,NA,0,NA,NA
56397,NA,NA,NA,NA,NA,0
56398,NA,NA,NA,NA,0,NA
56399,NA,NA,NA,0,NA,NA
56400,0,NA,NA,NA,NA,NA
56401,NA,0,NA,NA,NA,NA
56402,0,NA,NA,NA,NA,NA
56403,NA,NA,NA,NA,0,NA
56404,NA,1,NA,NA,NA,NA
56405,NA,NA,NA,NA,NA,0
56406,NA,NA,NA,1,NA,NA
56407,NA,NA,NA,NA,NA,0
56408,NA,NA,1,NA,NA,NA
56409,NA,NA,NA,0,NA,NA
56410,NA,NA,NA,0,NA,NA
56411,NA,NA,NA,NA,NA,1
56412,NA,NA,NA,1,NA,NA
56413,NA,NA,0,NA,NA,NA
56414,NA,NA,NA,0,NA,NA
56415,NA,NA,NA,0,NA,NA
56416,NA,NA,NA,1,NA,NA
56417,NA,NA,0,NA,NA,NA
56418,NA,NA,NA,NA,0,NA
56419,NA,NA,0,NA,NA,NA
56420,NA,NA,NA,NA,NA,0
56421,NA,NA,0,NA,NA,NA
56422,NA,NA,1,NA,NA,NA
56423,NA,NA,NA,NA,0,NA
56424,1,NA,NA,NA,NA,NA
56425,NA,NA,NA,0,NA,NA
56426,NA,NA,NA,NA,0,NA
56427,NA,0,NA,NA,NA,NA
56428,NA,NA,NA,0,NA,NA
56429,NA,NA,0,NA,NA,NA
56430,NA,NA,NA,NA,0,NA
56431,NA,NA,0,NA,NA,NA
56432,0,NA,NA,NA,NA,NA
56433,NA,NA,0,NA,NA,NA
56434,NA,NA,NA,NA,0,NA
56435,NA,0,NA,NA,NA,NA
56436,NA,NA,NA,1,NA,NA
56437,NA,NA,NA,NA,0,NA
56438,NA,NA,NA,NA,NA,1
56439,NA,NA,NA,NA,0,NA
56440,0,NA,NA,NA,NA,NA
56441,NA,NA,NA,NA,NA,0
56442,NA,NA,NA,0,NA,NA
56443,NA,NA,NA,0,NA,NA
56444,0,NA,NA,NA,NA,NA
56445,NA,NA,0,NA,NA,NA
56446,NA,NA,NA,0,NA,NA
56447,NA,NA,0,NA,NA,NA
56448,NA,NA,0,NA,NA,NA
56449,NA,NA,NA,NA,NA,0
56450,NA,NA,NA,NA,0,NA
56451,NA,NA,0,NA,NA,NA
56452,NA,NA,NA,0,NA,NA
56453,NA,NA,NA,NA,NA,0
56454,NA,NA,0,NA,NA,NA
56455,NA,NA,NA,NA,0,NA
56456,NA,NA,NA,1,NA,NA
56457,NA,NA,NA,NA,0,NA
56458,NA,NA,0,NA,NA,NA
56459,NA,NA,NA,0,NA,NA
56460,NA,0,NA,NA,NA,NA
56461,NA,NA,0,NA,NA,NA
56462,NA,NA,NA,NA,NA,0
56463,NA,NA,NA,0,NA,NA
56464,NA,1,NA,NA,NA,NA
56465,NA,NA,NA,NA,NA,0
56466,NA,0,NA,NA,NA,NA
56467,0,NA,NA,NA,NA,NA
56468,0,NA,NA,NA,NA,NA
56469,NA,NA,NA,NA,1,NA
56470,0,NA,NA,NA,NA,NA
56471,NA,NA,NA,0,NA,NA
56472,NA,NA,0,NA,NA,NA
56473,NA,NA,NA,NA,NA,0
56474,NA,NA,NA,1,NA,NA
56475,NA,0,NA,NA,NA,NA
56476,NA,NA,NA,1,NA,NA
56477,NA,NA,NA,1,NA,NA
56478,0,NA,NA,NA,NA,NA
56479,NA,NA,NA,NA,NA,0
56480,NA,NA,NA,NA,0,NA
56481,NA,NA,NA,NA,0,NA
56482,NA,NA,NA,NA,0,NA
56483,NA,NA,NA,NA,0,NA
56484,0,NA,NA,NA,NA,NA
56485,NA,NA,NA,0,NA,NA
56486,NA,NA,NA,1,NA,NA
56487,NA,NA,NA,0,NA,NA
56488,NA,NA,NA,0,NA,NA
56489,NA,NA,NA,NA,NA,0
56490,1,NA,NA,NA,NA,NA
56491,NA,0,NA,NA,NA,NA
56492,NA,NA,NA,NA,NA,0
56493,NA,NA,NA,NA,0,NA
56494,NA,0,NA,NA,NA,NA
56495,NA,0,NA,NA,NA,NA
56496,NA,0,NA,NA,NA,NA
56497,NA,NA,NA,NA,0,NA
56498,0,NA,NA,NA,NA,NA
56499,NA,1,NA,NA,NA,NA
56500,NA,NA,NA,0,NA,NA
56501,NA,NA,NA,0,NA,NA
56502,0,NA,NA,NA,NA,NA
56503,NA,NA,NA,NA,NA,0
56504,NA,NA,1,NA,NA,NA
56505,NA,1,NA,NA,NA,NA
56506,NA,NA,NA,NA,0,NA
56507,1,NA,NA,NA,NA,NA
56508,NA,NA,NA,NA,NA,0
56509,NA,NA,NA,NA,0,NA
56510,NA,NA,0,NA,NA,NA
56511,NA,NA,1,NA,NA,NA
56512,NA,NA,NA,0,NA,NA
56513,0,NA,NA,NA,NA,NA
56514,NA,NA,0,NA,NA,NA
56515,NA,0,NA,NA,NA,NA
56516,NA,NA,0,NA,NA,NA
56517,NA,NA,NA,0,NA,NA
56518,NA,NA,0,NA,NA,NA
56519,NA,NA,NA,NA,0,NA
56520,NA,NA,NA,NA,NA,0
56521,NA,NA,NA,0,NA,NA
56522,NA,NA,0,NA,NA,NA
56523,NA,NA,NA,NA,NA,0
56524,NA,NA,NA,0,NA,NA
56525,NA,NA,NA,0,NA,NA
56526,NA,NA,NA,NA,NA,0
56527,0,NA,NA,NA,NA,NA
56528,NA,NA,NA,0,NA,NA
56529,NA,NA,NA,NA,NA,0
56530,NA,NA,NA,NA,0,NA
56531,0,NA,NA,NA,NA,NA
56532,NA,NA,NA,NA,NA,1
56533,NA,NA,NA,1,NA,NA
56534,NA,NA,0,NA,NA,NA
56535,NA,NA,NA,NA,NA,1
56536,NA,NA,0,NA,NA,NA
56537,NA,0,NA,NA,NA,NA
56538,NA,0,NA,NA,NA,NA
56539,NA,NA,NA,NA,0,NA
56540,NA,NA,NA,NA,0,NA
56541,0,NA,NA,NA,NA,NA
56542,NA,NA,NA,NA,NA,1
56543,NA,0,NA,NA,NA,NA
56544,NA,NA,NA,NA,0,NA
56545,1,NA,NA,NA,NA,NA
56546,NA,0,NA,NA,NA,NA
56547,NA,NA,NA,0,NA,NA
56548,NA,NA,NA,NA,NA,0
56549,NA,NA,0,NA,NA,NA
56550,NA,NA,NA,0,NA,NA
56551,NA,NA,NA,NA,NA,0
56552,NA,NA,NA,NA,NA,0
56553,0,NA,NA,NA,NA,NA
56554,NA,NA,NA,NA,NA,1
56555,NA,NA,NA,NA,0,NA
56556,NA,NA,NA,NA,NA,0
56557,0,NA,NA,NA,NA,NA
56558,NA,NA,NA,NA,NA,0
56559,NA,NA,NA,0,NA,NA
56560,NA,NA,NA,0,NA,NA
56561,1,NA,NA,NA,NA,NA
56562,NA,NA,NA,0,NA,NA
56563,1,NA,NA,NA,NA,NA
56564,NA,NA,NA,NA,NA,0
56565,1,NA,NA,NA,NA,NA
56566,NA,NA,NA,0,NA,NA
56567,NA,NA,NA,NA,0,NA
56568,NA,NA,NA,0,NA,NA
56569,NA,NA,NA,0,NA,NA
56570,NA,1,NA,NA,NA,NA
56571,NA,NA,NA,0,NA,NA
56572,0,NA,NA,NA,NA,NA
56573,0,NA,NA,NA,NA,NA
56574,NA,NA,NA,0,NA,NA
56575,0,NA,NA,NA,NA,NA
56576,NA,NA,NA,1,NA,NA
56577,NA,NA,0,NA,NA,NA
56578,NA,NA,1,NA,NA,NA
56579,0,NA,NA,NA,NA,NA
56580,0,NA,NA,NA,NA,NA
56581,NA,NA,NA,0,NA,NA
56582,NA,NA,1,NA,NA,NA
56583,NA,NA,NA,0,NA,NA
56584,NA,NA,NA,NA,1,NA
56585,NA,NA,NA,NA,0,NA
56586,0,NA,NA,NA,NA,NA
56587,NA,1,NA,NA,NA,NA
56588,NA,NA,NA,1,NA,NA
56589,NA,NA,NA,NA,0,NA
56590,NA,NA,0,NA,NA,NA
56591,NA,NA,NA,0,NA,NA
56592,NA,NA,NA,NA,1,NA
56593,NA,NA,0,NA,NA,NA
56594,0,NA,NA,NA,NA,NA
56595,0,NA,NA,NA,NA,NA
56596,NA,0,NA,NA,NA,NA
56597,NA,NA,NA,NA,NA,0
56598,NA,NA,NA,1,NA,NA
56599,NA,NA,NA,NA,0,NA
56600,NA,NA,NA,NA,1,NA
56601,NA,NA,NA,0,NA,NA
56602,NA,NA,0,NA,NA,NA
56603,NA,NA,NA,NA,0,NA
56604,NA,NA,0,NA,NA,NA
56605,NA,NA,NA,NA,0,NA
56606,NA,NA,NA,NA,1,NA
56607,NA,NA,NA,NA,NA,0
56608,NA,NA,0,NA,NA,NA
56609,NA,NA,NA,0,NA,NA
56610,NA,NA,0,NA,NA,NA
56611,1,NA,NA,NA,NA,NA
56612,NA,0,NA,NA,NA,NA
56613,NA,NA,0,NA,NA,NA
56614,NA,0,NA,NA,NA,NA
56615,NA,1,NA,NA,NA,NA
56616,NA,NA,NA,0,NA,NA
56617,NA,NA,NA,NA,NA,0
56618,NA,NA,NA,NA,NA,0
56619,NA,NA,NA,NA,0,NA
56620,NA,NA,NA,0,NA,NA
56621,NA,NA,NA,NA,0,NA
56622,NA,NA,NA,NA,0,NA
56623,NA,NA,0,NA,NA,NA
56624,0,NA,NA,NA,NA,NA
56625,NA,NA,NA,NA,NA,0
56626,NA,NA,NA,NA,NA,0
56627,0,NA,NA,NA,NA,NA
56628,NA,NA,NA,1,NA,NA
56629,NA,NA,NA,NA,0,NA
56630,0,NA,NA,NA,NA,NA
56631,NA,0,NA,NA,NA,NA
56632,0,NA,NA,NA,NA,NA
56633,NA,NA,NA,1,NA,NA
56634,NA,NA,0,NA,NA,NA
56635,NA,NA,NA,0,NA,NA
56636,1,NA,NA,NA,NA,NA
56637,0,NA,NA,NA,NA,NA
56638,NA,NA,0,NA,NA,NA
56639,NA,NA,NA,0,NA,NA
56640,0,NA,NA,NA,NA,NA
56641,NA,NA,NA,0,NA,NA
56642,NA,NA,0,NA,NA,NA
56643,NA,NA,NA,NA,0,NA
56644,NA,NA,NA,0,NA,NA
56645,NA,NA,NA,NA,NA,0
56646,NA,NA,NA,0,NA,NA
56647,NA,NA,NA,NA,NA,0
56648,NA,NA,NA,NA,NA,0
56649,0,NA,NA,NA,NA,NA
56650,NA,NA,NA,NA,0,NA
56651,NA,NA,NA,NA,0,NA
56652,NA,NA,NA,NA,NA,0
56653,NA,1,NA,NA,NA,NA
56654,NA,NA,NA,NA,0,NA
56655,NA,0,NA,NA,NA,NA
56656,NA,NA,NA,NA,0,NA
56657,NA,NA,NA,0,NA,NA
56658,NA,NA,NA,NA,0,NA
56659,NA,NA,NA,NA,1,NA
56660,NA,NA,NA,NA,NA,0
56661,0,NA,NA,NA,NA,NA
56662,NA,NA,NA,NA,NA,1
56663,NA,0,NA,NA,NA,NA
56664,0,NA,NA,NA,NA,NA
56665,NA,NA,NA,0,NA,NA
56666,NA,NA,NA,0,NA,NA
56667,NA,NA,NA,1,NA,NA
56668,NA,NA,NA,NA,0,NA
56669,0,NA,NA,NA,NA,NA
56670,NA,NA,1,NA,NA,NA
56671,NA,NA,NA,NA,NA,0
56672,1,NA,NA,NA,NA,NA
56673,0,NA,NA,NA,NA,NA
56674,0,NA,NA,NA,NA,NA
56675,NA,NA,NA,1,NA,NA
56676,NA,NA,0,NA,NA,NA
56677,NA,NA,NA,1,NA,NA
56678,NA,NA,NA,NA,NA,0
56679,NA,0,NA,NA,NA,NA
56680,NA,0,NA,NA,NA,NA
56681,0,NA,NA,NA,NA,NA
56682,NA,NA,NA,NA,1,NA
56683,NA,NA,NA,NA,0,NA
56684,NA,NA,0,NA,NA,NA
56685,NA,NA,NA,NA,NA,0
56686,NA,NA,NA,NA,NA,0
56687,0,NA,NA,NA,NA,NA
56688,NA,NA,1,NA,NA,NA
56689,NA,NA,NA,0,NA,NA
56690,NA,NA,NA,NA,NA,0
56691,NA,NA,0,NA,NA,NA
56692,1,NA,NA,NA,NA,NA
56693,0,NA,NA,NA,NA,NA
56694,NA,NA,NA,NA,NA,1
56695,NA,NA,NA,NA,0,NA
56696,NA,NA,NA,NA,NA,0
56697,NA,NA,0,NA,NA,NA
56698,NA,NA,NA,0,NA,NA
56699,NA,0,NA,NA,NA,NA
56700,NA,NA,NA,NA,NA,0
56701,NA,NA,NA,NA,1,NA
56702,NA,NA,0,NA,NA,NA
56703,NA,NA,NA,NA,NA,0
56704,NA,NA,0,NA,NA,NA
56705,NA,NA,NA,NA,0,NA
